ensembl_gene_id,hgnc_symbol
ENSG00000174010,KLHL15
ENSG00000066230,SLC9A3
ENSG00000213937,CLDN9
ENSG00000166825,ANPEP
ENSG00000171368,TPPP
ENSG00000185761,ADAMTSL5
ENSG00000164411,GJB7
ENSG00000138892,TTLL8
ENSG00000091262,ABCC6
ENSG00000214226,C17orf67
ENSG00000170390,DCLK2
ENSG00000179532,DNHD1
ENSG00000084453,SLCO1A2
ENSG00000181392,SYNE4
ENSG00000142632,ARHGEF19
ENSG00000279701,
ENSG00000180071,ANKRD18A
ENSG00000166676,TVP23A
ENSG00000143850,PLEKHA6
ENSG00000118276,B4GALT6
ENSG00000138823,MTTP
ENSG00000180447,GAS1
ENSG00000137225,CAPN11
ENSG00000181036,FCRL6
ENSG00000167992,VWCE
ENSG00000180891,CUEDC1
ENSG00000152661,GJA1
ENSG00000113319,RASGRF2
ENSG00000279489,
