ensembl_gene_id,hgnc_symbol
ENSG00000213030,CGB8
ENSG00000116668,SWT1
ENSG00000151014,NOCT
ENSG00000135929,CYP27A1
ENSG00000226887,ERVMER34-1
ENSG00000168234,TTC39C
ENSG00000114251,WNT5A
ENSG00000198797,BRINP2
ENSG00000106853,PTGR1
ENSG00000106538,RARRES2
ENSG00000197594,ENPP1
ENSG00000205269,TMEM170B
ENSG00000155016,CYP2U1
ENSG00000114923,SLC4A3
ENSG00000139174,PRICKLE1
ENSG00000183111,ARHGEF37
ENSG00000107165,TYRP1
ENSG00000115271,GCA
ENSG00000225931,
ENSG00000154175,ABI3BP
ENSG00000115266,APC2
ENSG00000148677,ANKRD1
ENSG00000138395,CDK15
ENSG00000169439,SDC2
ENSG00000275074,NUDT18
ENSG00000008277,ADAM22
ENSG00000134321,RSAD2
ENSG00000109466,KLHL2
ENSG00000110900,TSPAN11
ENSG00000177614,PGBD5
ENSG00000128203,ASPHD2
ENSG00000115137,DNAJC27
ENSG00000131737,KRT34
ENSG00000076716,GPC4
ENSG00000102359,SRPX2
ENSG00000135905,DOCK10
ENSG00000118523,CCN2
ENSG00000232434,AJM1
ENSG00000123427,EEF1AKMT3
ENSG00000137727,ARHGAP20
ENSG00000053108,FSTL4
ENSG00000157680,DGKI
ENSG00000159403,C1R
ENSG00000186472,PCLO
ENSG00000173157,ADAMTS20
ENSG00000258472,
ENSG00000090565,RAB11FIP3
ENSG00000144057,ST6GAL2
ENSG00000136295,TTYH3
ENSG00000154127,UBASH3B
ENSG00000082684,SEMA5B
ENSG00000258484,SPESP1
ENSG00000142623,PADI1
ENSG00000158352,SHROOM4
ENSG00000183655,KLHL25
ENSG00000151320,AKAP6
ENSG00000133110,POSTN
ENSG00000188266,HYKK
ENSG00000105738,SIPA1L3
ENSG00000122863,CHST3
ENSG00000111319,SCNN1A
ENSG00000136237,RAPGEF5
ENSG00000163517,HDAC11
ENSG00000184254,ALDH1A3
ENSG00000146674,IGFBP3
ENSG00000152402,GUCY1A2
ENSG00000114654,EFCC1
ENSG00000126016,AMOT
ENSG00000077942,FBLN1
ENSG00000088836,SLC4A11
ENSG00000146038,DCDC2
ENSG00000172575,RASGRP1
ENSG00000185567,AHNAK2
ENSG00000133424,LARGE1
ENSG00000176749,CDK5R1
ENSG00000198768,APCDD1L
ENSG00000144712,CAND2
ENSG00000176046,NUPR1
ENSG00000164175,SLC45A2
ENSG00000177409,SAMD9L
ENSG00000198892,SHISA4
ENSG00000198680,TUSC1
ENSG00000005884,ITGA3
ENSG00000163053,SLC16A14
ENSG00000104381,GDAP1
ENSG00000146858,ZC3HAV1L
ENSG00000167195,GOLGA6C
ENSG00000146243,IRAK1BP1
ENSG00000154027,AK5
ENSG00000167703,SLC43A2
ENSG00000129437,KLK14
ENSG00000197971,MBP
ENSG00000149596,JPH2
ENSG00000198324,PHETA1
ENSG00000100311,PDGFB
ENSG00000144908,ALDH1L1
ENSG00000288000,
ENSG00000130363,RSPH3
ENSG00000126709,IFI6
ENSG00000099814,CEP170B
ENSG00000183378,OVCH2
ENSG00000168263,KCNV2
ENSG00000151474,FRMD4A
ENSG00000176542,USF3
ENSG00000018236,CNTN1
ENSG00000118785,SPP1
ENSG00000118997,DNAH7
ENSG00000178184,PARD6G
ENSG00000092969,TGFB2
ENSG00000189350,TOGARAM2
ENSG00000146281,PM20D2
ENSG00000076826,CAMSAP3
ENSG00000101665,SMAD7
ENSG00000183260,ABHD16B
ENSG00000162407,PLPP3
ENSG00000141736,ERBB2
ENSG00000111962,UST
ENSG00000141447,OSBPL1A
ENSG00000235162,C12orf75
ENSG00000198576,ARC
ENSG00000168672,LRATD2
ENSG00000138162,TACC2
ENSG00000157168,NRG1
ENSG00000123977,DAW1
ENSG00000079101,CLUL1
ENSG00000135622,SEMA4F
ENSG00000198648,STK39
ENSG00000211445,GPX3
ENSG00000102383,ZDHHC15
ENSG00000203780,FANK1
ENSG00000206503,HLA-A
ENSG00000115252,PDE1A
ENSG00000172765,TMCC1
ENSG00000174684,B4GAT1
ENSG00000086696,HSD17B2
ENSG00000163520,FBLN2
ENSG00000196220,SRGAP3
ENSG00000224982,TMEM233
ENSG00000106692,FKTN
ENSG00000108947,EFNB3
ENSG00000162687,KCNT2
ENSG00000145555,MYO10
ENSG00000103269,RHBDL1
ENSG00000140538,NTRK3
ENSG00000155850,SLC26A2
ENSG00000167772,ANGPTL4
ENSG00000071205,ARHGAP10
ENSG00000135094,SDS
ENSG00000172671,ZFAND4
ENSG00000155465,SLC7A7
ENSG00000171033,PKIA
ENSG00000135074,ADAM19
ENSG00000197635,DPP4
ENSG00000205336,ADGRG1
ENSG00000180190,TDRP
ENSG00000151778,SERP2
ENSG00000204262,COL5A2
ENSG00000189143,CLDN4
ENSG00000185864,NPIPB4
ENSG00000100024,UPB1
ENSG00000013016,EHD3
ENSG00000163328,GPR155
ENSG00000104043,ATP8B4
ENSG00000160326,SLC2A6
ENSG00000145247,OCIAD2
ENSG00000166920,C15orf48
ENSG00000115525,ST3GAL5
ENSG00000162409,PRKAA2
ENSG00000176714,CCDC121
ENSG00000120708,TGFBI
ENSG00000256591,
ENSG00000177425,PAWR
ENSG00000229453,SPINK8
ENSG00000108821,COL1A1
ENSG00000179088,C12orf42
ENSG00000142178,SIK1
ENSG00000154678,PDE1C
ENSG00000226124,FTCDNL1
ENSG00000026950,BTN3A1
ENSG00000280670,CCDC163
ENSG00000074590,NUAK1
ENSG00000134259,NGF
ENSG00000163531,NFASC
ENSG00000134668,SPOCD1
ENSG00000165072,MAMDC2
ENSG00000185504,FAAP100
ENSG00000170382,LRRN2
ENSG00000153898,MCOLN2
ENSG00000003249,DBNDD1
ENSG00000281593,
ENSG00000154930,ACSS1
ENSG00000197077,KIAA1671
ENSG00000285444,
ENSG00000173588,CEP83
ENSG00000174808,BTC
ENSG00000117407,ARTN
ENSG00000047662,FAM184B
ENSG00000164114,MAP9
ENSG00000092295,TGM1
ENSG00000177414,UBE2U
ENSG00000162366,PDZK1IP1
ENSG00000075275,CELSR1
ENSG00000140876,NUDT7
ENSG00000188352,FOCAD
ENSG00000143631,FLG
ENSG00000134245,WNT2B
ENSG00000204442,NALF1
ENSG00000170962,PDGFD
ENSG00000114423,CBLB
ENSG00000279207,
ENSG00000156427,FGF18
ENSG00000146826,TRAPPC14
ENSG00000170054,SERPINA9
ENSG00000155749,FLACC1
ENSG00000115267,IFIH1
ENSG00000183049,CAMK1D
ENSG00000105088,OLFM2
ENSG00000140015,KCNH5
ENSG00000137501,SYTL2
ENSG00000019582,CD74
ENSG00000163430,FSTL1
ENSG00000186567,CEACAM19
ENSG00000177182,CLVS1
ENSG00000166446,CDYL2
ENSG00000118307,DNAI7
ENSG00000135318,NT5E
ENSG00000144476,ACKR3
ENSG00000101986,ABCD1
ENSG00000144460,NYAP2
ENSG00000169087,HSPBAP1
ENSG00000056736,IL17RB
ENSG00000178467,P4HTM
ENSG00000186862,PDZD7
ENSG00000140287,HDC
ENSG00000005469,CROT
ENSG00000086991,NOX4
ENSG00000125965,GDF5
ENSG00000144810,COL8A1
ENSG00000158467,AHCYL2
ENSG00000144583,MARCHF4
ENSG00000105696,TMEM59L
ENSG00000261717,
ENSG00000187634,SAMD11
ENSG00000130508,PXDN
ENSG00000188643,S100A16
ENSG00000131355,ADGRE3
ENSG00000004838,ZMYND10
ENSG00000197712,FAM114A1
ENSG00000255292,
ENSG00000060718,COL11A1
ENSG00000183668,PSG9
ENSG00000240038,AMY2B
ENSG00000112981,NME5
ENSG00000068971,PPP2R5B
ENSG00000168309,FAM107A
ENSG00000149474,KAT14
ENSG00000111331,OAS3
ENSG00000121101,TEX14
ENSG00000011105,TSPAN9
ENSG00000133985,TTC9
ENSG00000197702,PARVA
ENSG00000177459,ERICH5
ENSG00000172346,CSDC2
ENSG00000104881,PPP1R13L
ENSG00000123119,NECAB1
ENSG00000244731,C4A
ENSG00000160325,CACFD1
ENSG00000166073,GPR176
ENSG00000219545,UMAD1
ENSG00000146535,GNA12
ENSG00000139625,MAP3K12
ENSG00000140511,HAPLN3
ENSG00000130812,ANGPTL6
ENSG00000143816,WNT9A
ENSG00000135424,ITGA7
ENSG00000256061,DNAAF4
ENSG00000176244,ACBD7
ENSG00000143434,SEMA6C
ENSG00000107984,DKK1
ENSG00000084112,SSH1
ENSG00000237988,OR2I1P
ENSG00000186280,KDM4D
ENSG00000111801,BTN3A3
ENSG00000188766,SPRED3
ENSG00000132837,DMGDH
ENSG00000169105,CHST14
ENSG00000165886,UBTD1
ENSG00000188921,HACD4
ENSG00000175315,CST6
ENSG00000109339,MAPK10
ENSG00000206384,COL6A6
ENSG00000166387,PPFIBP2
ENSG00000107140,TESK1
ENSG00000131398,KCNC3
ENSG00000197943,PLCG2
ENSG00000107295,SH3GL2
ENSG00000132326,PER2
ENSG00000277758,SYT15B
ENSG00000183801,OLFML1
ENSG00000162437,RAVER2
ENSG00000124225,PMEPA1
ENSG00000187720,THSD4
ENSG00000154611,PSMA8
ENSG00000186583,SPATC1
ENSG00000110888,CAPRIN2
ENSG00000171408,PDE7B
ENSG00000013288,MAN2B2
ENSG00000164627,KIF6
ENSG00000095397,WHRN
ENSG00000139946,PELI2
ENSG00000196116,TDRD7
ENSG00000063660,GPC1
ENSG00000143847,PPFIA4
ENSG00000136026,CKAP4
ENSG00000100439,ABHD4
ENSG00000204271,SPIN3
ENSG00000204264,PSMB8
ENSG00000063169,BICRA
ENSG00000133121,STARD13
ENSG00000172594,SMPDL3A
ENSG00000168811,IL12A
ENSG00000149380,P4HA3
ENSG00000140948,ZCCHC14
ENSG00000072121,ZFYVE26
ENSG00000221890,NPTXR
ENSG00000151388,ADAMTS12
ENSG00000158715,SLC45A3
ENSG00000132122,SPATA6
ENSG00000174628,IQCK
ENSG00000116962,NID1
ENSG00000178878,APOLD1
ENSG00000168685,IL7R
ENSG00000183114,FAM43B
ENSG00000114405,C3orf14
ENSG00000115523,GNLY
ENSG00000128394,APOBEC3F
ENSG00000143341,HMCN1
ENSG00000061337,LZTS1
ENSG00000077498,TYR
ENSG00000134531,EMP1
ENSG00000173156,RHOD
ENSG00000137936,BCAR3
ENSG00000152782,PANK1
ENSG00000159788,RGS12
ENSG00000162631,NTNG1
ENSG00000074855,ANO8
ENSG00000118160,SLC8A2
ENSG00000047634,SCML1
ENSG00000135253,KCP
ENSG00000164970,FAM219A
ENSG00000145780,FEM1C
ENSG00000053918,KCNQ1
ENSG00000175699,CCDC197
ENSG00000115339,GALNT3
ENSG00000139304,PTPRQ
ENSG00000136378,ADAMTS7
ENSG00000182636,NDN
ENSG00000118094,TREH
ENSG00000166173,LARP6
ENSG00000150510,FAM124A
ENSG00000188000,OR7D2
ENSG00000250151,ARPC4-TTLL3
ENSG00000163235,TGFA
ENSG00000182326,C1S
ENSG00000104894,CD37
ENSG00000258989,
ENSG00000011201,ANOS1
ENSG00000145335,SNCA
ENSG00000280649,
ENSG00000100784,RPS6KA5
ENSG00000128512,DOCK4
ENSG00000187905,LRRC74B
ENSG00000102230,PCYT1B
ENSG00000139926,FRMD6
ENSG00000115648,MLPH
ENSG00000100271,TTLL1
ENSG00000283154,IQCJ-SCHIP1
ENSG00000082497,SERTAD4
ENSG00000133048,CHI3L1
ENSG00000181381,DDX60L
ENSG00000164099,PRSS12
ENSG00000143520,FLG2
ENSG00000271254,
ENSG00000134013,LOXL2
ENSG00000268643,
ENSG00000175920,DOK7
ENSG00000139626,ITGB7
ENSG00000137809,ITGA11
ENSG00000212724,KRTAP2-3
ENSG00000118292,C1orf54
ENSG00000188107,EYS
ENSG00000091622,PITPNM3
ENSG00000107159,CA9
ENSG00000237172,B3GNT9
ENSG00000099974,DDTL
ENSG00000130758,MAP3K10
ENSG00000196139,AKR1C3
ENSG00000149926,TLCD3B
ENSG00000164638,SLC29A4
ENSG00000136011,STAB2
ENSG00000184867,ARMCX2
ENSG00000285283,
ENSG00000026559,KCNG1
ENSG00000122641,INHBA
ENSG00000177519,RPRM
ENSG00000197603,CPLANE1
ENSG00000183696,UPP1
ENSG00000115009,CCL20
ENSG00000168453,HR
ENSG00000174672,BRSK2
ENSG00000174010,KLHL15
ENSG00000213937,CLDN9
ENSG00000103154,NECAB2
ENSG00000185761,ADAMTSL5
ENSG00000154358,OBSCN
ENSG00000103942,HOMER2
ENSG00000166473,PKD1L2
ENSG00000180071,ANKRD18A
ENSG00000143850,PLEKHA6
ENSG00000006534,ALDH3B1
ENSG00000110066,KMT5B
ENSG00000143375,CGN
ENSG00000079435,LIPE
ENSG00000153214,TMEM87B
ENSG00000128833,MYO5C
ENSG00000152661,GJA1
ENSG00000115993,TRAK2
ENSG00000117114,ADGRL2
