ensembl_gene_id,hgnc_symbol
ENSG00000100079,LGALS2
ENSG00000152137,HSPB8
ENSG00000186352,ANKRD37
ENSG00000067842,ATP2B3
ENSG00000088538,DOCK3
ENSG00000128203,ASPHD2
ENSG00000116254,CHD5
ENSG00000175874,CREG2
ENSG00000283154,IQCJ-SCHIP1
ENSG00000170379,TCAF2
ENSG00000168646,AXIN2
ENSG00000082497,SERTAD4
ENSG00000131737,KRT34
ENSG00000170743,SYT9
ENSG00000205362,MT1A
ENSG00000133048,CHI3L1
ENSG00000143878,RHOB
ENSG00000167889,MGAT5B
ENSG00000139767,SRRM4
ENSG00000076716,GPC4
ENSG00000152503,TRIM36
ENSG00000105711,SCN1B
ENSG00000084731,KIF3C
ENSG00000135905,DOCK10
ENSG00000164099,PRSS12
ENSG00000166225,FRS2
ENSG00000198840,MT-ND3
ENSG00000253958,CLDN23
ENSG00000167711,SERPINF2
ENSG00000143520,FLG2
ENSG00000058453,CROCC
ENSG00000214265,
ENSG00000127129,EDN2
ENSG00000005238,FAM214B
ENSG00000134013,LOXL2
ENSG00000118523,CCN2
ENSG00000116329,OPRD1
ENSG00000183775,KCTD16
ENSG00000268643,
ENSG00000150540,HNMT
ENSG00000160602,NEK8
ENSG00000087303,NID2
ENSG00000168010,ATG16L2
ENSG00000157680,DGKI
ENSG00000118898,PPL
ENSG00000172458,IL17D
ENSG00000144837,PLA1A
ENSG00000137809,ITGA11
ENSG00000171791,BCL2
ENSG00000163293,NIPAL1
ENSG00000159403,C1R
ENSG00000186472,PCLO
ENSG00000212724,KRTAP2-3
ENSG00000221955,SLC12A8
ENSG00000127920,GNG11
ENSG00000265190,ANXA8
ENSG00000119681,LTBP2
ENSG00000134198,TSPAN2
ENSG00000173157,ADAMTS20
ENSG00000062282,DGAT2
ENSG00000106013,ANKRD7
ENSG00000107159,CA9
ENSG00000084444,FAM234B
ENSG00000105976,MET
ENSG00000071282,LMCD1
ENSG00000196139,AKR1C3
ENSG00000018280,SLC11A1
ENSG00000158270,COLEC12
ENSG00000134160,TRPM1
ENSG00000104321,TRPA1
ENSG00000184867,ARMCX2
ENSG00000118849,RARRES1
ENSG00000010319,SEMA3G
ENSG00000144057,ST6GAL2
ENSG00000026559,KCNG1
ENSG00000163485,ADORA1
ENSG00000188582,PAQR9
ENSG00000169418,NPR1
ENSG00000142583,SLC2A5
ENSG00000040731,CDH10
ENSG00000122641,INHBA
ENSG00000157214,STEAP2
ENSG00000154127,UBASH3B
ENSG00000072657,TRHDE
ENSG00000142623,PADI1
ENSG00000158352,SHROOM4
ENSG00000224389,C4B
ENSG00000115009,CCL20
ENSG00000198948,MFAP3L
ENSG00000183579,ZNRF3
ENSG00000135924,DNAJB2
ENSG00000178038,ALS2CL
ENSG00000181652,ATG9B
ENSG00000136872,ALDOB
ENSG00000066230,SLC9A3
ENSG00000133110,POSTN
ENSG00000212747,RTL8B
ENSG00000197467,COL13A1
ENSG00000153237,CCDC148
ENSG00000171368,TPPP
ENSG00000196878,LAMB3
ENSG00000154153,RETREG1
ENSG00000092295,TGM1
ENSG00000164603,BMT2
ENSG00000122863,CHST3
ENSG00000108688,CCL7
ENSG00000103942,HOMER2
ENSG00000166473,PKD1L2
ENSG00000042781,USH2A
ENSG00000136237,RAPGEF5
ENSG00000152495,CAMK4
ENSG00000214226,C17orf67
ENSG00000121905,HPCA
ENSG00000184254,ALDH1A3
ENSG00000167964,RAB26
ENSG00000019485,PRDM11
ENSG00000146674,IGFBP3
ENSG00000151790,TDO2
ENSG00000130720,FIBCD1
ENSG00000141052,MYOCD
ENSG00000170909,OSCAR
ENSG00000054356,PTPRN
ENSG00000251349,MSANTD3-TMEFF1
ENSG00000226979,LTA
ENSG00000026508,CD44
ENSG00000152402,GUCY1A2
ENSG00000158050,DUSP2
ENSG00000126016,AMOT
ENSG00000143850,PLEKHA6
ENSG00000142959,BEST4
ENSG00000124406,ATP8A1
ENSG00000061656,SPAG4
ENSG00000088836,SLC4A11
ENSG00000146038,DCDC2
ENSG00000006534,ALDH3B1
ENSG00000118276,B4GALT6
ENSG00000141433,ADCYAP1
ENSG00000145246,ATP10D
ENSG00000172575,RASGRP1
ENSG00000154917,RAB6B
ENSG00000180447,GAS1
ENSG00000070371,CLTCL1
ENSG00000143375,CGN
ENSG00000181350,LRRC75A
ENSG00000079435,LIPE
ENSG00000153214,TMEM87B
ENSG00000167992,VWCE
ENSG00000171201,SMR3B
ENSG00000136235,GPNMB
ENSG00000109193,SULT1E1
ENSG00000123096,SSPN
ENSG00000148400,NOTCH1
ENSG00000162104,ADCY9
ENSG00000198074,AKR1B10
ENSG00000133424,LARGE1
ENSG00000152661,GJA1
ENSG00000171617,ENC1
ENSG00000117114,ADGRL2
ENSG00000144036,EXOC6B
ENSG00000144712,CAND2
