perturbation,spearman_rho,gene_symbol,ensembl_id
3803_HK1_P2_ENSG00000156515,-0.05424447197975111,HK1,ENSG00000156515
7762_SELENOK_P1P2_ENSG00000113811,-0.05424687007223878,SELENOK,ENSG00000113811
9730_VIPAS39_P1P2_ENSG00000151445,-0.054249870337408176,VIPAS39,ENSG00000151445
3958_HSDL2_P1P2_ENSG00000119471,-0.05425724863884272,HSDL2,ENSG00000119471
4174_IQGAP3_P1P2_ENSG00000183856,-0.054262132500160536,IQGAP3,ENSG00000183856
4916_MDH2_P1P2_ENSG00000146701,-0.05429554778487626,MDH2,ENSG00000146701
4624_LONP1_P1P2_ENSG00000196365,-0.05430280132921101,LONP1,ENSG00000196365
2821_FAHD1_P1P2_ENSG00000180185,-0.054305921534098744,FAHD1,ENSG00000180185
4102_ILK_P1P2_ENSG00000166333,-0.05441986127676633,ILK,ENSG00000166333
6559_POLR3E_P1P2_ENSG00000058600,-0.05442949025881607,POLR3E,ENSG00000058600
5638_NFIC_P2_ENSG00000141905,-0.05443887162745909,NFIC,ENSG00000141905
853_BLVRB_P1P2_ENSG00000090013,-0.05447535365720827,BLVRB,ENSG00000090013
2671_EPM2AIP1_P1P2_ENSG00000178567,-0.05452041255289769,EPM2AIP1,ENSG00000178567
9434_TUSC3_P1P2_ENSG00000104723,-0.054560780282527456,TUSC3,ENSG00000104723
5_AAGAB_P1P2_ENSG00000103591,-0.05456847075028021,AAGAB,ENSG00000103591
2228_DIP2B_P1P2_ENSG00000066084,-0.05457418801858952,DIP2B,ENSG00000066084
6108_PCBD1_P1P2_ENSG00000166228,-0.05459527081993398,PCBD1,ENSG00000166228
10661_ZNF827_P1P2_ENSG00000151612,-0.05460351623687989,ZNF827,ENSG00000151612
8986_TMEM115_P1P2_ENSG00000126062,-0.054645091202301974,TMEM115,ENSG00000126062
6179_PDIA4_P1P2_ENSG00000155660,-0.05465278552395988,PDIA4,ENSG00000155660
1727_CNPY3_P1P2_ENSG00000137161,-0.05468021667060454,CNPY3,ENSG00000137161
839_BIVM_P2_ENSG00000134897,-0.05468514194823209,BIVM,ENSG00000134897
2688_SELENOI_P1P2_ENSG00000138018,-0.05475375880270658,SELENOI,ENSG00000138018
3231_FXR2_P1P2_ENSG00000129245,-0.0547681290515831,FXR2,ENSG00000129245
5387_MYL6B_P1P2_ENSG00000196465,-0.05483868923773604,MYL6B,ENSG00000196465
4632_LPCAT3_P1P2_ENSG00000111684,-0.054879396111020155,LPCAT3,ENSG00000111684
2463_ECH1_P1P2_ENSG00000104823,-0.05490162639947659,ECH1,ENSG00000104823
268_ALG1_P1P2_ENSG00000033011,-0.054966051168610044,ALG1,ENSG00000033011
5996_OTUD4_P1P2_ENSG00000164164,-0.05498032217942861,OTUD4,ENSG00000164164
5221_MRPL39_P1P2_ENSG00000154719,-0.05498340048617755,MRPL39,ENSG00000154719
3517_GPS1_P1P2_ENSG00000169727,-0.05499882092421097,GPS1,ENSG00000169727
7039_RAB7A_P1P2_ENSG00000075785,-0.05502953076750229,RAB7A,ENSG00000075785
273_ALG8_P1P2_ENSG00000159063,-0.055038881304904,ALG8,ENSG00000159063
3223_FURIN_P2_ENSG00000140564,-0.05508413867670931,FURIN,ENSG00000140564
6812_PRR14L_P1P2_ENSG00000183530,-0.05509710032324875,PRR14L,ENSG00000183530
7458_RPL30_P1P2_ENSG00000156482,-0.055105561572034105,RPL30,ENSG00000156482
4241_ITSN1_P1P2_ENSG00000205726,-0.05515405429722375,ITSN1,ENSG00000205726
896_BRF1_P1P2_ENSG00000185024,-0.055177722092305974,BRF1,ENSG00000185024
2468_ECI2_P1P2_ENSG00000198721,-0.0551801982263732,ECI2,ENSG00000198721
2001_CYFIP1_P1P2_ENSG00000273749,-0.05520777437632669,CYFIP1,ENSG00000273749
3441_GNG12_P1P2_ENSG00000172380,-0.05522643834399507,GNG12,ENSG00000172380
3549_GSE1_P1P2_ENSG00000131149,-0.0552420562946681,GSE1,ENSG00000131149
7065_RAD50_P1P2_ENSG00000113522,-0.05528757284159564,RAD50,ENSG00000113522
8005_SLC25A39_P1_ENSG00000013306,-0.055318165140779474,SLC25A39,ENSG00000013306
1990_CYB5B_P1P2_ENSG00000103018,-0.05535070223018845,CYB5B,ENSG00000103018
9861_WIPF1_P1P2_ENSG00000115935,-0.05538295988480859,WIPF1,ENSG00000115935
9714_VDAC1_P1P2_ENSG00000213585,-0.05539409574377706,VDAC1,ENSG00000213585
9545_UBR2_P1P2_ENSG00000024048,-0.055397208735672464,UBR2,ENSG00000024048
6771_PRKRIP1_P1_ENSG00000128563,-0.055410980665772415,PRKRIP1,ENSG00000128563
5213_MRPL30_P1_ENSG00000185414,-0.05541727987376132,MRPL30,ENSG00000185414
9878_WSB1_P1P2_ENSG00000109046,-0.05542061253825102,WSB1,ENSG00000109046
9302_TRMT10C_P1P2_ENSG00000174173,-0.055439963959550705,TRMT10C,ENSG00000174173
225_AK2_P1P2_ENSG00000004455,-0.055542479763838894,AK2,ENSG00000004455
5348_MTX1_P1P2_ENSG00000173171,-0.05555143238553253,MTX1,ENSG00000173171
4779_MAGT1_P1P2_ENSG00000102158,-0.055556269036512076,MAGT1,ENSG00000102158
7793_SERBP1_P1P2_ENSG00000142864,-0.05555905059256347,SERBP1,ENSG00000142864
6280_PHF12_P1P2_ENSG00000109118,-0.05556359531022693,PHF12,ENSG00000109118
2508_EGLN2_P1_ENSG00000269858,-0.05558049853827182,EGLN2,ENSG00000269858
4595_LIN54_P1_ENSG00000189308,-0.05565000757179156,LIN54,ENSG00000189308
7023_RAB31_P1P2_ENSG00000168461,-0.05567173107171906,RAB31,ENSG00000168461
7723_SDHAF1_P1P2_ENSG00000205138,-0.05567766993957522,SDHAF1,ENSG00000205138
3230_FXR1_P1P2_ENSG00000114416,-0.05571130778731412,FXR1,ENSG00000114416
2776_EXO1_P1P2_ENSG00000174371,-0.05575625202932494,EXO1,ENSG00000174371
4810_MAP3K3_P1P2_ENSG00000198909,-0.05575860772885582,MAP3K3,ENSG00000198909
948_C11orf24_P1P2_ENSG00000171067,-0.055771717750744035,C11orf24,ENSG00000171067
3819_HMBS_P1_ENSG00000256269,-0.05579188138255681,HMBS,ENSG00000256269
4976_MEPCE_P1P2_ENSG00000146834,-0.055817952087508164,MEPCE,ENSG00000146834
5522_NDEL1_P1P2_ENSG00000166579,-0.05581899842275992,NDEL1,ENSG00000166579
5508_NCOA4_P1P2_ENSG00000266412,-0.0558228966478323,NCOA4,ENSG00000266412
5241_MRPS10_P1P2_ENSG00000048544,-0.05582484768732106,MRPS10,ENSG00000048544
9322_TRPC4AP_P1P2_ENSG00000100991,-0.05583945206093621,TRPC4AP,ENSG00000100991
9674_USP6NL_ENST00000277575.5_ENSG00000148429,-0.05589968281777604,USP6NL,ENSG00000148429
1658_CLK1_P1P2_ENSG00000013441,-0.0559675866997954,CLK1,ENSG00000013441
3948_HSD17B10_P1P2_ENSG00000072506,-0.056001860441886195,HSD17B10,ENSG00000072506
9875_GET1_P1P2_ENSG00000182093,-0.056027124717182186,GET1,ENSG00000182093
2557_EIF3M_P1P2_ENSG00000149100,-0.05603494621771049,EIF3M,ENSG00000149100
5209_MRPL27_P1P2_ENSG00000108826,-0.05604264342979728,MRPL27,ENSG00000108826
1976_CWF19L2_P1P2_ENSG00000152404,-0.05619412022228784,CWF19L2,ENSG00000152404
1583_CHMP3_P1P2_ENSG00000115561,-0.056239636755679945,CHMP3,ENSG00000115561
8683_TAOK1_P1P2_ENSG00000160551,-0.056254033018416305,TAOK1,ENSG00000160551
8219_SNRNP35_P1P2_ENSG00000184209,-0.05626591557151011,SNRNP35,ENSG00000184209
8229_SNRPD2_P1P2_ENSG00000125743,-0.056284457672725545,SNRPD2,ENSG00000125743
9120_TNFAIP1_P1P2_ENSG00000109079,-0.05634486763615546,TNFAIP1,ENSG00000109079
4579_LIG3_P1P2_ENSG00000005156,-0.05634707496033758,LIG3,ENSG00000005156
9274_TRIM37_P1P2_ENSG00000108395,-0.05634988831110655,TRIM37,ENSG00000108395
6518_POLD4_P1P2_ENSG00000175482,-0.056381580900214424,POLD4,ENSG00000175482
3389_GLG1_P1P2_ENSG00000090863,-0.056415797797204056,GLG1,ENSG00000090863
3353_GGA3_P1P2_ENSG00000125447,-0.056485990898890226,GGA3,ENSG00000125447
1351_CCT7_P1P2_ENSG00000135624,-0.05651655814769051,CCT7,ENSG00000135624
2368_DPYSL2_P1P2_ENSG00000092964,-0.056563238573977256,DPYSL2,ENSG00000092964
9909_XRCC6_P1P2_ENSG00000196419,-0.05658393597165511,XRCC6,ENSG00000196419
5858_NUDCD1_P1P2_ENSG00000120526,-0.056588445040695816,NUDCD1,ENSG00000120526
990_MOSMO_P1P2_ENSG00000185716,-0.05661175538607417,MOSMO,ENSG00000185716
1787_COPZ1_P2_ENSG00000111481,-0.0566536473351959,COPZ1,ENSG00000111481
7822_SETD9_P1P2_ENSG00000155542,-0.05666323681471772,SETD9,ENSG00000155542
541_ARPC4_P1P2_ENSG00000241553,-0.056671849329280724,ARPC4,ENSG00000241553
1359_CD276_P1P2_ENSG00000103855,-0.05672097313144081,CD276,ENSG00000103855
4597_LIN7C_P1P2_ENSG00000148943,-0.05674507545433018,LIN7C,ENSG00000148943
9108_TMOD3_P1P2_ENSG00000138594,-0.056763815068185224,TMOD3,ENSG00000138594
1526_CERS6_P1P2_ENSG00000172292,-0.05677162407087079,CERS6,ENSG00000172292
"5514_NCOR2_ENST00000356219.3,ENST00000397355.1,ENST00000404621.1,ENST00000429285.2_ENSG00000196498",-0.056778975367620145,NCOR2,ENSG00000196498
8995_TMEM128_P1P2_ENSG00000132406,-0.05679602889796639,TMEM128,ENSG00000132406
6875_PSMD7_P1P2_ENSG00000103035,-0.05680471078282232,PSMD7,ENSG00000103035
192_AGPAT1_P1_ENSG00000204310,-0.05685216680752313,AGPAT1,ENSG00000204310
8206_SNAPC2_P1P2_ENSG00000104976,-0.05691801848504318,SNAPC2,ENSG00000104976
2457_EBPL_P1P2_ENSG00000123179,-0.05696295212881481,EBPL,ENSG00000123179
6418_PLCB1_P1P2_ENSG00000182621,-0.0569861237336073,PLCB1,ENSG00000182621
734_B4GALT1_P1P2_ENSG00000086062,-0.057199142574411485,B4GALT1,ENSG00000086062
9187_TOR4A_P1P2_ENSG00000198113,-0.05722059050634234,TOR4A,ENSG00000198113
4116_INCENP_P1P2_ENSG00000149503,-0.05727577842827639,INCENP,ENSG00000149503
8819_TERF2IP_P1P2_ENSG00000166848,-0.05733131223819883,TERF2IP,ENSG00000166848
2780_EXOC3_P1P2_ENSG00000180104,-0.0573467278588508,EXOC3,ENSG00000180104
3383_GLA_P1P2_ENSG00000102393,-0.05737698197785658,GLA,ENSG00000102393
4923_ME1_P1P2_ENSG00000065833,-0.057385717817384795,ME1,ENSG00000065833
4111_IMPACT_P1P2_ENSG00000154059,-0.0574260103958639,IMPACT,ENSG00000154059
8738_TBL3_P1P2_ENSG00000183751,-0.05744012243309448,TBL3,ENSG00000183751
3111_FLNC_P1P2_ENSG00000128591,-0.0574641129927341,FLNC,ENSG00000128591
4754_MAFF_P1P2_ENSG00000185022,-0.05750426683062733,MAFF,ENSG00000185022
7778_SEPHS1_P1P2_ENSG00000086475,-0.05751559249442509,SEPHS1,ENSG00000086475
7830_SF3A1_P1_ENSG00000099995,-0.057591778418639696,SF3A1,ENSG00000099995
4345_KIAA0232_P1P2_ENSG00000170871,-0.05762947924589668,KIAA0232,ENSG00000170871
3347_GFM2_P1P2_ENSG00000164347,-0.05770992758922157,GFM2,ENSG00000164347
6523_POLE4_P1P2_ENSG00000115350,-0.05771989667840194,POLE4,ENSG00000115350
13_AARS_P1P2_ENSG00000090861,-0.05780252055119135,AARS,ENSG00000090861
9101_TMEM98_P1P2_ENSG00000006042,-0.05783059721378005,TMEM98,ENSG00000006042
383_AP3S1_P1P2_ENSG00000177879,-0.05787752621694981,AP3S1,ENSG00000177879
10155_ZNF107_P1P2_ENSG00000196247,-0.057880488906543855,ZNF107,ENSG00000196247
6253_PGAP2_P2_ENSG00000148985,-0.057883259864356044,PGAP2,ENSG00000148985
3981_HSPB11_P1P2_ENSG00000081870,-0.05789282525697059,HSPB11,ENSG00000081870
1782_COPS6_P1P2_ENSG00000168090,-0.05803726191466925,COPS6,ENSG00000168090
4040_IFI35_P1P2_ENSG00000068079,-0.05807037755825856,IFI35,ENSG00000068079
7941_SKIL_P1P2_ENSG00000136603,-0.058126976009482266,SKIL,ENSG00000136603
4182_IRF1_P1P2_ENSG00000125347,-0.05817648905606382,IRF1,ENSG00000125347
7626_S100PBP_P1P2_ENSG00000116497,-0.05819956045932207,S100PBP,ENSG00000116497
6686_PPP2R3C_P1P2_ENSG00000092020,-0.05823376579459622,PPP2R3C,ENSG00000092020
9104_TMEM9_P1P2_ENSG00000116857,-0.058283290402893255,TMEM9,ENSG00000116857
6649_PPP1CA_P2_ENSG00000172531,-0.058298247408830835,PPP1CA,ENSG00000172531
220_AIMP1_P1P2_ENSG00000164022,-0.058312679334235666,AIMP1,ENSG00000164022
5643_NFKB2_P1P2_ENSG00000077150,-0.05834438828839476,NFKB2,ENSG00000077150
1391_CDC23_P1P2_ENSG00000094880,-0.05836873629773826,CDC23,ENSG00000094880
5354_MMUT_P1P2_ENSG00000146085,-0.05838508649039226,MMUT,ENSG00000146085
4004_IARS_P1P2_ENSG00000196305,-0.05839835644934474,IARS,ENSG00000196305
5208_MRPL24_P1P2_ENSG00000143314,-0.05840273063170474,MRPL24,ENSG00000143314
8232_SNRPF_P1P2_ENSG00000139343,-0.05842212348248491,SNRPF,ENSG00000139343
4361_KIAA1191_P1P2_ENSG00000122203,-0.058456057117445066,KIAA1191,ENSG00000122203
2555_EIF3K_P1P2_ENSG00000178982,-0.05846103636291564,EIF3K,ENSG00000178982
10173_ZNF143_P1P2_ENSG00000166478,-0.05850114106351804,ZNF143,ENSG00000166478
8776_TCF19_P1_ENSG00000137310,-0.05851846340374941,TCF19,ENSG00000137310
3974_HSPA1B_P1_ENSG00000204388,-0.05863814931901503,HSPA1B,ENSG00000204388
8891_THOC6_P1P2_ENSG00000131652,-0.058697227758211123,THOC6,ENSG00000131652
1432_CDK2_P1P2_ENSG00000123374,-0.058713521105763965,CDK2,ENSG00000123374
6680_PPP2R1A_P2_ENSG00000105568,-0.05877046255454719,PPP2R1A,ENSG00000105568
8502_STAU2_P1P2_ENSG00000040341,-0.058799235810494094,STAU2,ENSG00000040341
6261_PGM2_P1P2_ENSG00000169299,-0.058811302387559425,PGM2,ENSG00000169299
824_BFAR_P1P2_ENSG00000103429,-0.0588228968754109,BFAR,ENSG00000103429
7038_RAB6A_P1P2_ENSG00000175582,-0.058826382718462224,RAB6A,ENSG00000175582
6263_PGPEP1_P1P2_ENSG00000130517,-0.05883231387850806,PGPEP1,ENSG00000130517
813_BCS1L_P1P2_ENSG00000074582,-0.058837461732329524,BCS1L,ENSG00000074582
3987_HSPG2_P1P2_ENSG00000142798,-0.058849079329443374,HSPG2,ENSG00000142798
4377_KIF15_P1P2_ENSG00000163808,-0.05885517524393493,KIF15,ENSG00000163808
8014_SLC25A5_P1P2_ENSG00000005022,-0.05886237722920828,SLC25A5,ENSG00000005022
8782_TCF25_P1P2_ENSG00000141002,-0.05890217361739763,TCF25,ENSG00000141002
7596_RUFY2_P1P2_ENSG00000204130,-0.05893783958272855,RUFY2,ENSG00000204130
7359_RNF166_P2_ENSG00000158717,-0.05896880667418949,RNF166,ENSG00000158717
8055_SLC35G2_P1P2_ENSG00000168917,-0.059010772810985615,SLC35G2,ENSG00000168917
4205_ISCA2_P1P2_ENSG00000165898,-0.059011529635826045,ISCA2,ENSG00000165898
1969_CUX1_P1P2_ENSG00000257923,-0.059016131666114746,CUX1,ENSG00000257923
2753_ETFB_P1_ENSG00000105379,-0.05901774309442657,ETFB,ENSG00000105379
3340_GEN1_P1P2_ENSG00000178295,-0.059025228809252,GEN1,ENSG00000178295
8960_TM9SF2_P1P2_ENSG00000125304,-0.059033828798623206,TM9SF2,ENSG00000125304
9578_UGP2_P1P2_ENSG00000169764,-0.05906799077746428,UGP2,ENSG00000169764
8260_SNX9_P1P2_ENSG00000130340,-0.059072654966187785,SNX9,ENSG00000130340
5074_MIIP_P1P2_ENSG00000116691,-0.059099231496191784,MIIP,ENSG00000116691
976_RTRAF_P1P2_ENSG00000087302,-0.05911257275238978,RTRAF,ENSG00000087302
3523_GPX4_P1P2_ENSG00000167468,-0.059173211059700595,GPX4,ENSG00000167468
1982_CXorf38_P1P2_ENSG00000185753,-0.05917920580918163,CXorf38,ENSG00000185753
4169_IQCB1_P1P2_ENSG00000173226,-0.05919007285826498,IQCB1,ENSG00000173226
5310_MTFP1_P1P2_ENSG00000242114,-0.05921296458745759,MTFP1,ENSG00000242114
6528_POLK_P1P2_ENSG00000122008,-0.059215156000018324,POLK,ENSG00000122008
6929_PTPN2_P1P2_ENSG00000175354,-0.05921974311063857,PTPN2,ENSG00000175354
8388_SPTLC2_P1P2_ENSG00000100596,-0.059235936256657185,SPTLC2,ENSG00000100596
5492_NCAPH_P1P2_ENSG00000121152,-0.0592558657637313,NCAPH,ENSG00000121152
8020_SLC27A5_P1P2_ENSG00000083807,-0.05935456812886072,SLC27A5,ENSG00000083807
5349_MTX2_P1P2_ENSG00000128654,-0.0593774709237681,MTX2,ENSG00000128654
3440_GNG10_P1P2_ENSG00000242616,-0.0593939752726286,GNG10,ENSG00000242616
2058_DCAF6_P1P2_ENSG00000143164,-0.05942927704392162,DCAF6,ENSG00000143164
938_BUD31_P1P2_ENSG00000106245,-0.05950336258982242,BUD31,ENSG00000106245
9899_XPO6_P1P2_ENSG00000169180,-0.05954613901017906,XPO6,ENSG00000169180
3324_GCSH_P1P2_ENSG00000140905,-0.05958412841293708,GCSH,ENSG00000140905
8469_ST3GAL2_P1_ENSG00000157350,-0.05965939564815651,ST3GAL2,ENSG00000157350
7610_RWDD2B_P1P2_ENSG00000156253,-0.059664820983149715,RWDD2B,ENSG00000156253
9235_TRAFD1_P1P2_ENSG00000135148,-0.059667990820146274,TRAFD1,ENSG00000135148
5658_NFYC_P1P2_ENSG00000066136,-0.05973251771776655,NFYC,ENSG00000066136
1726_CNPY2_P1P2_ENSG00000257727,-0.059760589562973795,CNPY2,ENSG00000257727
5392_MYNN_P1P2_ENSG00000085274,-0.059780700203590574,MYNN,ENSG00000085274
7288_RHNO1_P1P2_ENSG00000171792,-0.059817520413517816,RHNO1,ENSG00000171792
5888_NUP155_P1P2_ENSG00000113569,-0.05982173465881355,NUP155,ENSG00000113569
1020_C19orf48_P1P2_ENSG00000167747,-0.059832156581850565,C19orf48,ENSG00000167747
696_ATRAID_P1P2_ENSG00000138085,-0.05984652297682192,ATRAID,ENSG00000138085
5824_NSFL1C_P1P2_ENSG00000088833,-0.05989422276102428,NSFL1C,ENSG00000088833
9847_WDR82_P1P2_ENSG00000164091,-0.05989791672912301,WDR82,ENSG00000164091
5347_MTR_P1P2_ENSG00000116984,-0.05993006407904012,MTR,ENSG00000116984
6129_PCIF1_P1P2_ENSG00000100982,-0.05993832492475699,PCIF1,ENSG00000100982
6974_PYCR3_P1P2_ENSG00000104524,-0.059963347367504014,PYCR3,ENSG00000104524
7834_SF3A3_P1P2_ENSG00000183431,-0.059968634925387634,SF3A3,ENSG00000183431
2374_DRG2_P1P2_ENSG00000108591,-0.059973800121782335,DRG2,ENSG00000108591
8831_TEX30_P1P2_ENSG00000151287,-0.05999796314367801,TEX30,ENSG00000151287
2954_CIAO2A_P1P2_ENSG00000166797,-0.060058801854057306,CIAO2A,ENSG00000166797
10133_ZKSCAN8_P1P2_ENSG00000198315,-0.0601561938914313,ZKSCAN8,ENSG00000198315
1127_C8orf76_P1P2_ENSG00000189376,-0.06019002925180981,C8orf76,ENSG00000189376
207_AHNAK_P2_ENSG00000124942,-0.06019594885014015,AHNAK,ENSG00000124942
2527_EIF1AX_P1P2_ENSG00000173674,-0.06020190795099844,EIF1AX,ENSG00000173674
7465_RPL36A_P1P2_ENSG00000241343,-0.060207096270824115,RPL36A,ENSG00000241343
1240_KYAT3_P1P2_ENSG00000137944,-0.06021762803015828,KYAT3,ENSG00000137944
738_B4GALT5_P1P2_ENSG00000158470,-0.06024688109729798,B4GALT5,ENSG00000158470
3662_HDAC1_P1P2_ENSG00000116478,-0.06029477550371107,HDAC1,ENSG00000116478
478_ARHGEF1_P1_ENSG00000076928,-0.06031082799671824,ARHGEF1,ENSG00000076928
5989_OST4_P1P2_ENSG00000228474,-0.060395260299978375,OST4,ENSG00000228474
2712_ERLEC1_P1P2_ENSG00000068912,-0.06041787116156965,ERLEC1,ENSG00000068912
450_ARFIP1_P1P2_ENSG00000164144,-0.06042292844861979,ARFIP1,ENSG00000164144
3336_GEMIN5_P1P2_ENSG00000082516,-0.06043584288482098,GEMIN5,ENSG00000082516
6801_PRPF4_P1P2_ENSG00000136875,-0.06055622442996851,PRPF4,ENSG00000136875
8161_SMC6_P1P2_ENSG00000163029,-0.06055923868013096,SMC6,ENSG00000163029
5159_MPC1_P1P2_ENSG00000060762,-0.06057922646293383,MPC1,ENSG00000060762
7548_RRAGA_P1P2_ENSG00000155876,-0.06065754070627472,RRAGA,ENSG00000155876
852_BLVRA_P2_ENSG00000106605,-0.06067209401564648,BLVRA,ENSG00000106605
6251_PGAM5_P1P2_ENSG00000247077,-0.060686230139784324,PGAM5,ENSG00000247077
9961_ZBED1_P1P2_ENSG00000214717,-0.06068797692229945,ZBED1,ENSG00000214717
9500_UBE2E1_P1P2_ENSG00000170142,-0.06070812417501529,UBE2E1,ENSG00000170142
1145_CABIN1_P1P2_ENSG00000099991,-0.06074132028350558,CABIN1,ENSG00000099991
8400_SREBF1_P2_ENSG00000072310,-0.06077655796899456,SREBF1,ENSG00000072310
5005_METTL4_P1P2_ENSG00000101574,-0.06082898264092675,METTL4,ENSG00000101574
8230_SNRPD3_P1P2_ENSG00000100028,-0.0608365064272812,SNRPD3,ENSG00000100028
84_ACIN1_P1_ENSG00000100813,-0.06085500517206356,ACIN1,ENSG00000100813
4565_LGR4_P1P2_ENSG00000205213,-0.06092593051573071,LGR4,ENSG00000205213
4152_INTS7_P1P2_ENSG00000143493,-0.06092740945183701,INTS7,ENSG00000143493
5627_NFATC3_P1P2_ENSG00000072736,-0.06093776206329319,NFATC3,ENSG00000072736
2825_FAIM_P1P2_ENSG00000158234,-0.06095769632903668,FAIM,ENSG00000158234
4499_LAMB1_P1P2_ENSG00000091136,-0.060974598593605274,LAMB1,ENSG00000091136
3373_GIPC1_P1P2_ENSG00000123159,-0.06101377739349226,GIPC1,ENSG00000123159
3479_GOSR2_P1P2_ENSG00000108433,-0.06107530113551427,GOSR2,ENSG00000108433
2965_FANCG_P1P2_ENSG00000221829,-0.061130866740154305,FANCG,ENSG00000221829
1991_CYB5D2_P1P2_ENSG00000167740,-0.06114544126073249,CYB5D2,ENSG00000167740
3471_GOLT1B_P1P2_ENSG00000111711,-0.06122176976471012,GOLT1B,ENSG00000111711
5222_MRPL3_P1P2_ENSG00000114686,-0.061238467772305065,MRPL3,ENSG00000114686
8531_STOML2_P1P2_ENSG00000165283,-0.061285582726398946,STOML2,ENSG00000165283
7818_SETD4_P1P2_ENSG00000185917,-0.06128723894214274,SETD4,ENSG00000185917
2573_EIF4H_P1P2_ENSG00000106682,-0.06133972045917609,EIF4H,ENSG00000106682
1924_CTBP2_P1P2_ENSG00000175029,-0.06138320696155901,CTBP2,ENSG00000175029
8601_SUPV3L1_P1P2_ENSG00000156502,-0.06139707427581175,SUPV3L1,ENSG00000156502
1428_CDK19_P1P2_ENSG00000155111,-0.06144334040729348,CDK19,ENSG00000155111
6228_PEX19_P1P2_ENSG00000162735,-0.061455828986974166,PEX19,ENSG00000162735
2896_FAM204A_P1P2_ENSG00000165669,-0.06146466502803661,FAM204A,ENSG00000165669
1469_CEBPG_P1P2_ENSG00000153879,-0.0614742728284152,CEBPG,ENSG00000153879
2852_FAM133B_P1P2_ENSG00000234545,-0.0614885447879028,FAM133B,ENSG00000234545
7434_RPL12_P1P2_ENSG00000197958,-0.06150246027597008,RPL12,ENSG00000197958
3729_HIGD2A_P1P2_ENSG00000146066,-0.06151590077022601,HIGD2A,ENSG00000146066
5188_MRFAP1L1_P1P2_ENSG00000178988,-0.06152069888215395,MRFAP1L1,ENSG00000178988
472_ARHGDIA_P1P2_ENSG00000141522,-0.06155183072806061,ARHGDIA,ENSG00000141522
2550_EIF3F_P1P2_ENSG00000175390,-0.06156491473608896,EIF3F,ENSG00000175390
7201_RCC2_P2_ENSG00000179051,-0.06157824443057147,RCC2,ENSG00000179051
787_BCAT1_P1P2_ENSG00000060982,-0.061582928852297075,BCAT1,ENSG00000060982
9912_XRRA1_P1P2_ENSG00000166435,-0.06159300199691685,XRRA1,ENSG00000166435
9645_USP28_P1P2_ENSG00000048028,-0.06163079531789774,USP28,ENSG00000048028
1681_CLTA_P1P2_ENSG00000122705,-0.06164904452232081,CLTA,ENSG00000122705
3120_FMR1_P1P2_ENSG00000102081,-0.06169912216600874,FMR1,ENSG00000102081
9430_TUFM_P1P2_ENSG00000178952,-0.06173737313822773,TUFM,ENSG00000178952
6703_PPP6R3_P1P2_ENSG00000110075,-0.06179697474504971,PPP6R3,ENSG00000110075
349_ANKZF1_P1P2_ENSG00000163516,-0.061808538387491264,ANKZF1,ENSG00000163516
2748_ESYT2_P1P2_ENSG00000117868,-0.061826409909208346,ESYT2,ENSG00000117868
7241_REV3L_P1P2_ENSG00000009413,-0.06183192195706772,REV3L,ENSG00000009413
6031_PACSIN3_P1P2_ENSG00000165912,-0.061854677340102616,PACSIN3,ENSG00000165912
3934_HPS4_P1P2_ENSG00000100099,-0.06185826725276195,HPS4,ENSG00000100099
444_ARF6_P1_ENSG00000165527,-0.06198752145107098,ARF6,ENSG00000165527
3129_FNIP1_P1P2_ENSG00000217128,-0.06204237890063731,FNIP1,ENSG00000217128
3424_GMPPB_P1P2_ENSG00000173540,-0.06209629985124904,GMPPB,ENSG00000173540
2190_DHPS_P1P2_ENSG00000095059,-0.06210146119373857,DHPS,ENSG00000095059
8067_SLC38A7_P1P2_ENSG00000103042,-0.06223373974412427,SLC38A7,ENSG00000103042
5251_MRPS21_P1P2_ENSG00000266472,-0.062269540596135896,MRPS21,ENSG00000266472
5229_MRPL46_P1P2_ENSG00000259494,-0.06230960579421036,MRPL46,ENSG00000259494
789_BCCIP_P1P2_ENSG00000107949,-0.06234212119207054,BCCIP,ENSG00000107949
9202_TPI1_P1P2_ENSG00000111669,-0.06234775752837141,TPI1,ENSG00000111669
5364_MXRA8_P1P2_ENSG00000162576,-0.062360763494820226,MXRA8,ENSG00000162576
5535_NDUFA2_P1P2_ENSG00000131495,-0.062364469024634446,NDUFA2,ENSG00000131495
8397_SRCAP_P1P2_ENSG00000080603,-0.062402508995545766,SRCAP,ENSG00000080603
3505_GPR107_P1P2_ENSG00000148358,-0.062448204749063374,GPR107,ENSG00000148358
7674_SCAF11_P1P2_ENSG00000139218,-0.06248213356664207,SCAF11,ENSG00000139218
240_AKR1A1_P1P2_ENSG00000117448,-0.06255068586820509,AKR1A1,ENSG00000117448
9550_UBTF_P1P2_ENSG00000108312,-0.06256103264009144,UBTF,ENSG00000108312
2611_EMC2_P1P2_ENSG00000104412,-0.06257599157298159,EMC2,ENSG00000104412
7162_RBM18_P1P2_ENSG00000119446,-0.06259805614351602,RBM18,ENSG00000119446
3605_GYG1_P1P2_ENSG00000163754,-0.06260673274433237,GYG1,ENSG00000163754
7866_SGTB_P1P2_ENSG00000197860,-0.06261916879947518,SGTB,ENSG00000197860
6880_PSME3_P1P2_ENSG00000131467,-0.06275247441558682,PSME3,ENSG00000131467
